origin_index,parameter,mode_value
61,constepinf,0.6953801384409649
61,constebeta,0.10233060181506012
61,constelab,1.1037970242060524
61,ctrend,0.37429701519605996
61,cgy,0.5031269871904471
61,calfa,0.19429859792234302
62,sd_ea,0.4616893421753266
62,sd_eb,0.12235872299224607
62,sd_eg,0.48253242432466126
62,sd_eqs,0.34518771723929753
62,sd_em,0.22139067923660286
62,sd_epinf,0.12318487947747621
62,sd_ew,0.36404002151245884
62,crhoa,0.9785672494911799
62,crhob,0.7426384019628355
62,crhog,0.9829884008043718
62,crhoqs,0.7852192794448591
62,crhoms,0.15720382620398593
62,crhopinf,0.9045221115102506
62,crhow,0.9825843147021824
62,cmap,0.7853151039311983
62,cmaw,0.9566451774936676
62,csadjcost,4.5810514651037915
62,csigma,1.3063714559265236
62,chabb,0.5833012928189906
62,cprobw,0.7779662108266714
62,csigl,1.6983926633894066
62,cprobp,0.7767084089881058
62,cindw,0.6330851559533348
62,cindp,0.27206203237295584
62,czcap,0.7736345098849721
62,cfc,1.519751118572795
62,crpi,1.8811082011550462
62,crr,0.8237418877577809
62,cry,0.07345690782488068
62,crdy,0.2405611463079251
62,constepinf,0.6707966811370168
62,constebeta,0.12846232806620703
62,constelab,1.363095431465302
62,ctrend,0.36250881713652205
62,cgy,0.4981777844446336
62,calfa,0.18236748931519975
63,sd_ea,0.4644495608855337
63,sd_eb,0.10729183978951465
63,sd_eg,0.4827733334434182
63,sd_eqs,0.35287229974673556
63,sd_em,0.22063628550748918
63,sd_epinf,0.12479479123071954
63,sd_ew,0.3697967889550128
63,crhoa,0.98813332143662
63,crhob,0.7995493564346225
63,crhog,0.9806456514737037
63,crhoqs,0.7866246056116243
63,crhoms,0.13801182807460555
63,crhopinf,0.90948030724105
63,crhow,0.9863069489047604
63,cmap,0.7896780384035493
63,cmaw,0.9647543768613169
63,csadjcost,4.17103893683675
63,csigma,1.3799610625113614
63,chabb,0.530077754690224
63,cprobw,0.7799478097654715
63,csigl,1.6289749468527694
63,cprobp,0.7527022983004132
63,cindw,0.6201663947910632
63,cindp,0.2955806553590584
63,czcap,0.8039282241511022
63,cfc,1.5104617662940842
63,crpi,1.944192229898356
63,crr,0.8219209732799363
63,cry,0.07736522109275479
63,crdy,0.2427614121415212
63,constepinf,0.6729743627848139
63,constebeta,0.12872160269375144
63,constelab,1.4301313753344722
63,ctrend,0.3230901378010277
63,cgy,0.503641745800956
63,calfa,0.18431346942631432
64,sd_ea,0.46548957944841973
64,sd_eb,0.10567604949727566
64,sd_eg,0.47966984308839034
64,sd_eqs,0.34905596739209005
64,sd_em,0.2195874245130486
64,sd_epinf,0.1310287423474624
64,sd_ew,0.3686461869913071
64,crhoa,0.9905570313418676
64,crhob,0.8085933620572155
64,crhog,0.9785397361037861
64,crhoqs,0.7830550507871308
64,crhoms,0.13995576629339995
64,crhopinf,0.902211027193335
64,crhow,0.9865529958651627
64,cmap,0.7919212046452269
64,cmaw,0.9635778899117144
64,csadjcost,4.329064340524987
64,csigma,1.3558981158586998
64,chabb,0.5401948579841863
64,cprobw,0.775205123067664
64,csigl,1.6301942064974526
64,cprobp,0.758365017167521
64,cindw,0.6224602845672625
64,cindp,0.30446427050076297
64,czcap,0.8038250709619403
64,cfc,1.5115102199951156
64,crpi,1.973403965429891
