sample_track,model_id,target_id,horizon,nominal_level,observation_count,empirical_coverage,mean_width,below_rate,above_rate
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,real_gdp,2,0.5,52,0.7884615384615384,4.240154126468262,0.11538461538461539,0.09615384615384616
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,2,0.5,52,0.36538461538461536,0.270043401047714,0.2692307692307692,0.36538461538461536
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,8,0.5,46,0.6739130434782609,4.727187375344569,0.1956521739130435,0.13043478260869565
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,real_gdp,4,0.5,50,0.76,4.389103177231856,0.14,0.1
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,2,0.5,52,0.6923076923076923,1.354909096036609,0.17307692307692307,0.1346153846153846
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,real_gdp,8,0.5,46,0.782608695652174,4.509820047028999,0.15217391304347827,0.06521739130434782
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,4,0.5,50,0.62,1.4720300029226576,0.2,0.18
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,real_gdp,12,0.5,42,0.8095238095238095,4.181492934414712,0.14285714285714285,0.047619047619047616
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,1,0.5,53,0.6981132075471698,4.28119148733359,0.1509433962264151,0.1509433962264151
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,4,0.5,50,0.38,0.8129791894852137,0.0,0.62
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,12,0.5,42,0.5238095238095238,1.3740444225618882,0.19047619047619047,0.2857142857142857
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,4,0.5,50,0.74,4.6624567346556525,0.16,0.1
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,8,0.5,46,0.41304347826086957,1.7474046383161101,0.0,0.5869565217391305
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,1,0.5,53,0.3018867924528302,1.1364800872550067,0.37735849056603776,0.32075471698113206
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,2,0.5,52,0.75,4.430457896153424,0.15384615384615385,0.09615384615384616
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,12,0.5,42,0.6428571428571429,4.428066707724013,0.19047619047619047,0.16666666666666666
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,8,0.5,46,0.13043478260869565,0.4379998705674251,0.34782608695652173,0.5217391304347826
