table_key,api_row_position,row_code,api_column_position,column_code,api_token,api_token_class,api_numeric_value_millions,authenticated_display_value_millions,common_basis_source_cell_kind,common_basis_value_millions,exact_semantic_and_value_match
UIMARI,4,212,9,327,797,NONZERO_INTEGER,797,797,numeric,797,true
UIMARI,4,212,10,331,"1,333",NONZERO_INTEGER,1333,1333,numeric,1333,true
UIMARI,4,212,11,332,18,NONZERO_INTEGER,18,18,numeric,18,true
UIMARI,4,212,12,333,13,NONZERO_INTEGER,13,13,numeric,13,true
UIMARI,4,212,13,334,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,4,212,14,335,28,NONZERO_INTEGER,28,28,numeric,28,true
UIMARI,4,212,15,3361MV,30,NONZERO_INTEGER,30,30,numeric,30,true
UIMARI,4,212,16,3364OT,8,NONZERO_INTEGER,8,8,numeric,8,true
UIMARI,4,212,17,337,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,18,339,48,NONZERO_INTEGER,48,48,numeric,48,true
UIMARI,4,212,19,311FT,181,NONZERO_INTEGER,181,181,numeric,181,true
UIMARI,4,212,20,313TT,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,22,322,14,NONZERO_INTEGER,14,14,numeric,14,true
UIMARI,4,212,23,323,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,24,324,63,NONZERO_INTEGER,63,63,numeric,63,true
UIMARI,4,212,25,325,"1,253",NONZERO_INTEGER,1253,1253,numeric,1253,true
UIMARI,4,212,26,326,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,4,212,27,42,7,NONZERO_INTEGER,7,7,numeric,7,true
UIMARI,4,212,28,441,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,29,445,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,30,452,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,31,4A0,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,4,212,32,481,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,33,482,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,4,212,34,483,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,35,484,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,36,485,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,38,487OS,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,39,493,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,40,511,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,41,512,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,42,513,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,43,514,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,44,521CI,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,45,523,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,46,524,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,47,525,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,48,HS,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,49,ORE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,50,532RL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,51,5411,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,52,5415,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,53,5412OP,149,NONZERO_INTEGER,149,149,numeric,149,true
UIMARI,4,212,54,55,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,4,212,55,561,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,56,562,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,57,61,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,58,621,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,59,622,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,60,623,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,61,624,11,NONZERO_INTEGER,11,11,numeric,11,true
UIMARI,4,212,62,711AS,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,63,713,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,64,721,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,65,722,8,NONZERO_INTEGER,8,8,numeric,8,true
UIMARI,4,212,66,81,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,4,212,67,GFGD,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,68,GFGN,87,NONZERO_INTEGER,87,87,numeric,87,true
UIMARI,4,212,69,GFE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,70,GSLG,749,NONZERO_INTEGER,749,749,numeric,749,true
UIMARI,4,212,71,GSLE,57,NONZERO_INTEGER,57,57,numeric,57,true
UIMARI,4,212,72,T001,"5,843",NONZERO_INTEGER,5843,5843,numeric,5843,true
UIMARI,4,212,73,F010,76,NONZERO_INTEGER,76,76,numeric,76,true
UIMARI,4,212,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,75,F02E,258,NONZERO_INTEGER,258,258,numeric,258,true
UIMARI,4,212,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,78,F030,32,NONZERO_INTEGER,32,32,numeric,32,true
UIMARI,4,212,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,80,F050,"-6,209",NONZERO_INTEGER,-6209,-6209,numeric,-6209,true
UIMARI,4,212,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,4,212,93,T004,"-5,843",NONZERO_INTEGER,-5843,-5843,numeric,-5843,true
UIMARI,5,213,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,3,211,320,NONZERO_INTEGER,320,320,numeric,320,true
UIMARI,5,213,4,212,61,NONZERO_INTEGER,61,61,numeric,61,true
UIMARI,5,213,5,213,47,NONZERO_INTEGER,47,47,numeric,47,true
UIMARI,5,213,6,22,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,7,23,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,8,321,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,9,327,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,10,331,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,11,332,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,12,333,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,13,334,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,14,335,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,15,3361MV,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,16,3364OT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,17,337,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,18,339,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,19,311FT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,22,322,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,23,323,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,24,324,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,25,325,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,26,326,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,27,42,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,28,441,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,29,445,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,30,452,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,31,4A0,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,32,481,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,33,482,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,34,483,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,35,484,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,36,485,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,38,487OS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,39,493,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,40,511,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,41,512,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,42,513,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,43,514,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,44,521CI,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,45,523,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,46,524,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,47,525,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,48,HS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,49,ORE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,50,532RL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,51,5411,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,52,5415,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,53,5412OP,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,5,213,54,55,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,5,213,55,561,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,56,562,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,57,61,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,58,621,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,59,622,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,60,623,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,61,624,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,62,711AS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,63,713,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,64,721,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,65,722,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,66,81,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,67,GFGD,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,68,GFGN,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,69,GFE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,70,GSLG,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,71,GSLE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,72,T001,429,NONZERO_INTEGER,429,429,numeric,429,true
UIMARI,5,213,73,F010,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,74,F02S,"1,953",NONZERO_INTEGER,1953,1953,numeric,1953,true
UIMARI,5,213,75,F02E,104,NONZERO_INTEGER,104,104,numeric,104,true
UIMARI,5,213,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,78,F030,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,80,F050,"-2,485",NONZERO_INTEGER,-2485,-2485,numeric,-2485,true
UIMARI,5,213,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,5,213,93,T004,-429,NONZERO_INTEGER,-429,-429,numeric,-429,true
UIMARI,6,22,1,111CA,15,NONZERO_INTEGER,15,15,numeric,15,true
UIMARI,6,22,2,113FF,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,6,22,3,211,18,NONZERO_INTEGER,18,18,numeric,18,true
UIMARI,6,22,4,212,14,NONZERO_INTEGER,14,14,numeric,14,true
UIMARI,6,22,5,213,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,6,22,6,22,88,NONZERO_INTEGER,88,88,numeric,88,true
UIMARI,6,22,7,23,70,NONZERO_INTEGER,70,70,numeric,70,true
UIMARI,6,22,8,321,7,NONZERO_INTEGER,7,7,numeric,7,true
UIMARI,6,22,9,327,15,NONZERO_INTEGER,15,15,numeric,15,true
UIMARI,6,22,10,331,21,NONZERO_INTEGER,21,21,numeric,21,true
UIMARI,6,22,11,332,17,NONZERO_INTEGER,17,17,numeric,17,true
UIMARI,6,22,12,333,8,NONZERO_INTEGER,8,8,numeric,8,true
UIMARI,6,22,13,334,5,NONZERO_INTEGER,5,5,numeric,5,true
UIMARI,6,22,14,335,4,NONZERO_INTEGER,4,4,numeric,4,true
UIMARI,6,22,15,3361MV,10,NONZERO_INTEGER,10,10,numeric,10,true
UIMARI,6,22,16,3364OT,9,NONZERO_INTEGER,9,9,numeric,9,true
UIMARI,6,22,17,337,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,6,22,18,339,4,NONZERO_INTEGER,4,4,numeric,4,true
UIMARI,6,22,19,311FT,32,NONZERO_INTEGER,32,32,numeric,32,true
UIMARI,6,22,20,313TT,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,6,22,21,315AL,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,6,22,22,322,18,NONZERO_INTEGER,18,18,numeric,18,true
UIMARI,6,22,23,323,5,NONZERO_INTEGER,5,5,numeric,5,true
UIMARI,6,22,24,324,6,NONZERO_INTEGER,6,6,numeric,6,true
UIMARI,6,22,25,325,34,NONZERO_INTEGER,34,34,numeric,34,true
UIMARI,6,22,26,326,18,NONZERO_INTEGER,18,18,numeric,18,true
UIMARI,6,22,27,42,65,NONZERO_INTEGER,65,65,numeric,65,true
UIMARI,6,22,28,441,25,NONZERO_INTEGER,25,25,numeric,25,true
UIMARI,6,22,29,445,39,NONZERO_INTEGER,39,39,numeric,39,true
UIMARI,6,22,30,452,26,NONZERO_INTEGER,26,26,numeric,26,true
UIMARI,6,22,31,4A0,74,NONZERO_INTEGER,74,74,numeric,74,true
UIMARI,6,22,32,481,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,6,22,33,482,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,6,22,34,483,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,6,22,35,484,17,NONZERO_INTEGER,17,17,numeric,17,true
UIMARI,6,22,36,485,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,6,22,37,486,6,NONZERO_INTEGER,6,6,numeric,6,true
UIMARI,6,22,38,487OS,8,NONZERO_INTEGER,8,8,numeric,8,true
UIMARI,6,22,39,493,12,NONZERO_INTEGER,12,12,numeric,12,true
UIMARI,6,22,40,511,6,NONZERO_INTEGER,6,6,numeric,6,true
UIMARI,6,22,41,512,2,NONZERO_INTEGER,2,2,numeric,2,true
UIMARI,6,22,42,513,39,NONZERO_INTEGER,39,39,numeric,39,true
UIMARI,6,22,43,514,31,NONZERO_INTEGER,31,31,numeric,31,true
UIMARI,6,22,44,521CI,21,NONZERO_INTEGER,21,21,numeric,21,true
UIMARI,6,22,45,523,9,NONZERO_INTEGER,9,9,numeric,9,true
UIMARI,6,22,46,524,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,6,22,47,525,0,LITERAL_ZERO,0,0,numeric,0,true
UIMARI,6,22,48,HS,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,6,22,49,ORE,159,NONZERO_INTEGER,159,159,numeric,159,true
UIMARI,6,22,50,532RL,14,NONZERO_INTEGER,14,14,numeric,14,true
UIMARI,6,22,51,5411,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,6,22,52,5415,6,NONZERO_INTEGER,6,6,numeric,6,true
UIMARI,6,22,53,5412OP,30,NONZERO_INTEGER,30,30,numeric,30,true
UIMARI,6,22,54,55,22,NONZERO_INTEGER,22,22,numeric,22,true
UIMARI,6,22,55,561,17,NONZERO_INTEGER,17,17,numeric,17,true
UIMARI,6,22,56,562,8,NONZERO_INTEGER,8,8,numeric,8,true
UIMARI,6,22,57,61,3,NONZERO_INTEGER,3,3,numeric,3,true
UIMARI,6,22,58,621,25,NONZERO_INTEGER,25,25,numeric,25,true
UIMARI,6,22,59,622,34,NONZERO_INTEGER,34,34,numeric,34,true
UIMARI,6,22,60,623,18,NONZERO_INTEGER,18,18,numeric,18,true
UIMARI,6,22,61,624,8,NONZERO_INTEGER,8,8,numeric,8,true
UIMARI,6,22,62,711AS,6,NONZERO_INTEGER,6,6,numeric,6,true
UIMARI,6,22,63,713,20,NONZERO_INTEGER,20,20,numeric,20,true
UIMARI,6,22,64,721,29,NONZERO_INTEGER,29,29,numeric,29,true
UIMARI,6,22,65,722,123,NONZERO_INTEGER,123,123,numeric,123,true
UIMARI,6,22,66,81,37,NONZERO_INTEGER,37,37,numeric,37,true
UIMARI,6,22,67,GFGD,7,NONZERO_INTEGER,7,7,numeric,7,true
UIMARI,6,22,68,GFGN,1,NONZERO_INTEGER,1,1,numeric,1,true
UIMARI,6,22,69,GFE,23,NONZERO_INTEGER,23,23,numeric,23,true
UIMARI,6,22,70,GSLG,18,NONZERO_INTEGER,18,18,numeric,18,true
UIMARI,6,22,71,GSLE,9,NONZERO_INTEGER,9,9,numeric,9,true
UIMARI,6,22,72,T001,"1,432",NONZERO_INTEGER,1432,1432,numeric,1432,true
UIMARI,6,22,73,F010,"1,057",NONZERO_INTEGER,1057,1057,numeric,1057,true
UIMARI,6,22,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,75,F02E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,78,F030,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,80,F050,"-2,489",NONZERO_INTEGER,-2489,-2489,numeric,-2489,true
UIMARI,6,22,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,6,22,93,T004,"-1,432",NONZERO_INTEGER,-1432,-1432,numeric,-1432,true
UIMARI,7,23,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,3,211,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,4,212,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,5,213,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,6,22,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,7,23,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,8,321,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,9,327,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,10,331,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,11,332,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,12,333,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,13,334,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,14,335,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,15,3361MV,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,16,3364OT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,17,337,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,18,339,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,19,311FT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,22,322,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,23,323,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,24,324,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,25,325,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,26,326,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,7,23,27,42,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
